index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD,N0,light,pgrPhytC,sdpgrPhytC,Zeu,sdZeu
34,264,264,1998,50,-25,55,-15,9,2.66635715292548,0.512753700531302,24.0508681681753,15.5091884375,82.816442659812,0.0253794922874521,0.076238179465197,43.4598244536094,3.63493257262495
35,272,272,1998,50,-25,55,-15,9,2.8693930912251,0.528310619670483,30.5806953248879,15.5091884375,65.4651307155926,-0.023493121784189,0.078123055789774,44.7876569970122,4.46048856893674
36,280,280,1998,50,-25,55,-15,9,2.68144811695159,0.510372642657817,37.1105224434369,15.5091884375,52.0235707251713,0.0265519049080475,0.0725418637958572,44.1619019120606,4.00861938879255
37,288,288,1998,50,-25,55,-15,9,2.89386335621596,0.480357701260984,43.6403496139248,15.5091884375,55.0390738547852,-0.0357291926946675,0.0914963258299051,46.8000380609438,4.61308536547393
38,296,296,1998,50,-25,55,-15,9,2.60802981465862,0.706779045506224,47.0505953770545,15.5091884375,39.3107935184826,-0.0057583341210569,0.120007568871944,48.9450782309312,4.74636596718484
39,304,304,1998,50,-25,55,-15,9,2.56196314169016,0.726902785297218,50.4608411044214,15.5091884375,36.0175526730652,-0.0116928819352081,0.0926644263031763,50.938261729645,4.6713203326175
40,312,312,1998,50,-25,55,-15,9,2.46119862611283,0.66026663637224,53.8710868360269,15.5091884375,30.3004261704705,0.0144872013428353,0.093874432671945,53.9951985697759,4.45060631396062
41,320,320,1998,50,-25,55,-15,9,2.54538990834983,0.637287527805297,60.8994442926512,15.5091884375,23.9899789491437,NaN,0.153641664702587,55.1600463111839,4.61598336718471
42,328,328,1998,50,-25,55,-15,9,NaN,1.11981024720667,93.2545843109823,15.5091884375,23.8841576481366,NaN,0.155550010578865,NaN,5.5904782943161
43,336,336,1998,50,-25,55,-15,9,NaN,0.866080633444041,125.609724117452,15.5091884375,23.5420059246118,NaN,0.14073983122895,NaN,4.22907199467509
44,344,344,1998,50,-25,55,-15,9,NaN,0.91581157677884,157.964864216779,15.5091884375,13.6531167641797,NaN,0.159345548305056,NaN,3.73537619152179
45,352,352,1998,50,-25,55,-15,9,NaN,1.04500147745419,195.363957831397,15.5091884375,18.5928238481057,NaN,0.141476036363988,NaN,5.0859948734115
46,360,360,1998,50,-25,55,-15,9,NaN,0.738334450290223,241.169642618498,15.5091884375,16.9055863947523,NaN,0.108638479367811,NaN,4.93474578166923
47,366,1,1999,50,-25,55,-15,9,NaN,0.795432406717234,272.56540520986,15.5091884375,17.7822212035515,NaN,0.136380974257624,NaN,5.33119289282177
48,373,8,1999,50,-25,55,-15,9,NaN,0.795432406717234,272.56540520986,15.5091884375,18.6896940015381,NaN,0.136380974257624,NaN,5.33119289282177
49,381,16,1999,50,-25,55,-15,9,NaN,1.04387633389062,262.377621876665,15.5091884375,22.8108309976156,NaN,0.173822848275211,NaN,5.23469579075971
50,389,24,1999,50,-25,55,-15,9,1.91938268558939,0.881859759804498,240.468281696902,15.5091884375,27.1119745425496,0.0614099474487942,0.100486342039452,62.5354905475019,7.39312199485237
51,397,32,1999,50,-25,55,-15,9,2.20663038354717,1.02679372590283,218.558941609463,15.5091884375,32.1899034853744,-0.135957044855236,0.16831659513671,61.9539996373904,5.02157378556964
52,405,40,1999,50,-25,55,-15,9,1.21792612315864,1.25924901200099,196.649601424999,15.5091884375,26.4545136568106,0.0526738133791946,0.175571479304995,62.444515242848,6.04233141459156
53,413,48,1999,50,-25,55,-15,9,1.6462984243042,0.964363000604787,186.105823784802,15.5091884375,32.160111640897,0.0854880514627291,0.118508015238711,61.9705757994461,6.35219922859842
54,421,56,1999,50,-25,55,-15,9,2.33020283600602,0.833326821800185,209.658734185431,15.5091884375,49.1778982729565,0.0288059801618952,0.109113406605462,60.9814095363359,5.12064911456697
55,429,64,1999,50,-25,55,-15,9,2.56065067730119,0.6387085377396,233.211644091209,15.5091884375,60.5819044264678,-0.0388187267720405,0.12915114378134,61.3923891697334,4.76757479703837
56,437,72,1999,50,-25,55,-15,9,2.25010086312487,0.906639554601163,256.764554515415,15.5091884375,54.9725276997577,-0.0124968446021109,0.131424448914955,62.6147296008476,5.17145698209943
57,445,80,1999,50,-25,55,-15,9,2.15012610630797,0.755597145123586,254.288916162716,15.5091884375,51.2941812937153,0.0388349248044067,0.116880886131516,55.3299467976236,6.71200092813727
58,453,88,1999,50,-25,55,-15,9,2.46080550474323,0.78424928249844,243.137095756001,15.5091884375,95.434762035638,-0.0530596875676905,0.123006841565419,56.5770361562908,6.1008218338043
59,461,96,1999,50,-25,55,-15,9,2.03632800420171,0.766658415801409,231.985274456475,15.5091884375,86.1373192988781,0.0554398325951481,0.139046460775237,56.8713121387701,6.51578017675218
60,469,104,1999,50,-25,55,-15,9,2.4798466649629,0.856052726769575,220.83345391406,15.5091884375,69.8728902150163,0.0189902870443914,0.12081969833414,51.6660981307433,6.18774032255995
61,477,112,1999,50,-25,55,-15,9,2.63176896131803,0.680818927423339,181.097565456298,15.5091884375,100.694971008209,0.0260575703789569,0.101107879114243,53.2443166119858,6.16462875649117
62,485,120,1999,50,-25,55,-15,9,2.84022952434967,0.586698593543473,137.278238954445,15.5091884375,128.371380648927,0.0559202784763117,0.0803852460453191,45.7860896029741,6.4729712946852
63,493,128,1999,50,-25,55,-15,9,3.28759175216016,0.356027541628607,93.4589124793478,15.5091884375,134.120178550621,0.0034861969808617,0.0576590340533397,42.5178767627481,5.8063283087381
64,501,136,1999,50,-25,55,-15,9,3.31548132800705,0.399245970293294,54.6240239079131,15.5091884375,118.231165501907,0.00388021305227883,0.0649183428339513,42.7582424715828,6.76080679064799
65,509,144,1999,50,-25,55,-15,9,3.34652303242529,0.49861776111302,50.680200071964,15.5091884375,129.851683753237,-0.0344363874044113,0.0823227637972494,43.6034213538307,7.535595744008
66,517,152,1999,50,-25,55,-15,9,3.07103193319,0.530449971552176,46.7363763404721,15.5091884375,124.024077733502,0.00199545957660194,0.0819648093405454,47.0435999530391,7.2582104133279
67,525,160,1999,50,-25,55,-15,9,3.08699560980282,0.569497044671111,42.7925524991585,15.5091884375,115.963485942433,0.021376984865229,0.0798157300001661,48.6075442578731,8.28986870522821
68,533,168,1999,50,-25,55,-15,9,3.25801148872465,0.572343070161011,38.8238549885485,15.5091884375,134.706378672066,0.00528089990013607,0.0637800556477875,46.8409935278698,8.01981552725969
69,541,176,1999,50,-25,55,-15,9,3.30025868792574,0.582256744550174,34.7805363510881,15.5091884375,144.106879563821,0.00820606391621871,0.062538356367682,44.2568791217941,8.62411665756136
70,549,184,1999,50,-25,55,-15,9,3.36590719925548,0.46507502064243,30.7372177300851,15.5091884375,119.215527717005,0.0153424930425871,0.0667305006987978,44.0465248920856,7.89502542519699
71,557,192,1999,50,-25,55,-15,9,3.48864714359618,0.491330637708918,26.6938990887338,15.5091884375,123.907706670729,0.00850090043024784,0.0558156782139466,37.6040054730578,6.93340469276209
72,565,200,1999,50,-25,55,-15,9,3.55665434703816,0.473920056900282,23.7955837558541,15.5091884375,75.7880066502728,-0.0117428200697341,0.0535604961046429,39.5667775263393,7.27728693160285
73,573,208,1999,50,-25,55,-15,9,3.46271178648028,0.420104794101183,22.0422717068593,15.5091884375,120.958781935818,-0.0194366688745348,0.061346689576052,39.8763857082033,6.28634613782004
74,581,216,1999,50,-25,55,-15,9,3.30721843548401,0.457289975143146,20.2889596606129,15.5091884375,119.526891464645,-0.021276033614607,0.0634702900845301,41.8324679190587,6.71286652076653
75,589,224,1999,50,-25,55,-15,9,3.13701016656716,0.475145651605593,18.5356476195736,15.5091884375,113.797386221807,-0.00140692185315232,0.0690655556887752,45.394004779028,6.47689743206361
76,597,232,1999,50,-25,55,-15,9,3.12575479174194,0.517759528192442,21.2013244877591,15.5091884375,73.5319369058379,-0.000255311933790146,0.0641522366786799,45.1064150330429,6.36809583019993
77,605,240,1999,50,-25,55,-15,9,3.12371229627162,0.431712266187315,26.5183947008849,15.5091884375,78.243986902537,-0.0245892023841646,0.0586774029596925,46.441768888335,5.8334867292035
78,613,248,1999,50,-25,55,-15,9,2.92699867719831,0.391542944644709,31.83546491411,15.5091884375,88.8944256039509,0.00771767439602232,0.0661615755075316,46.0762195325565,5.01670192398775
79,621,256,1999,50,-25,55,-15,9,2.98874007236648,0.44495454926194,37.1525350836582,15.5091884375,71.5898160677575,-0.0305892229807482,0.0720075495812454,47.1797607942095,5.03050135935036
80,629,264,1999,50,-25,55,-15,9,2.7440262885205,0.46426702058978,42.3043951119649,15.5091884375,51.9190248373885,0.00892319984888841,0.0713388691567877,47.8707211367294,4.59002488934814
81,637,272,1999,50,-25,55,-15,9,2.8154118873116,0.419912886647257,47.4011849976249,15.5091884375,64.9575753136316,0.0172547259398596,0.0681642698261873,45.3412834854263,4.85878426892117
82,645,280,1999,50,-25,55,-15,9,2.95344969483047,0.469534577187009,52.4979748615291,15.5091884375,43.9797967239511,-0.0193071801825,0.074303362470814,48.7456236257824,4.21433829757967
83,653,288,1999,50,-25,55,-15,9,2.79899225337048,0.475118745134253,57.5947647723554,15.5091884375,66.6680320034283,-0.0618748193081227,0.0990833579930512,47.7460047592725,4.2076282322056
84,661,296,1999,50,-25,55,-15,9,2.3039936989055,0.73056733323863,67.1092337327865,15.5091884375,36.2098425472682,0.0703511877400534,0.108413648301903,48.0800251001786,5.09475348610937
85,669,304,1999,50,-25,55,-15,9,2.86680320082593,0.578928981753369,76.6237027491132,15.5091884375,26.7461859453244,-0.0301936695195277,0.100305092113412,50.7738508062896,3.90360236247969
86,677,312,1999,50,-25,55,-15,9,2.61682873913961,0.868438465608246,86.138171860046,15.5091884375,31.1034171982955,-0.0161159594627358,0.139230079268262,52.8109643445693,4.43098051546776
87,685,320,1999,50,-25,55,-15,9,2.19655093779463,0.977484888687631,101.215923459596,15.5091884375,15.4428366383679,0.00970578843440557,0.0791211242647138,53.0203297286179,4.78965685310153
88,693,328,1999,50,-25,55,-15,9,2.28500641368462,0.913383396648656,155.236654410164,15.5091884375,16.6221622796566,NaN,0.158839217889497,54.0857157448766,4.16437057383565
89,701,336,1999,50,-25,55,-15,9,NaN,1.12147906951767,209.257384874754,15.5091884375,23.095793320106,NaN,0.154190512481007,NaN,4.65515840679768
90,709,344,1999,50,-25,55,-15,9,NaN,0.817296373759079,263.278115962678,15.5091884375,16.2051113241157,NaN,0.165876882854068,NaN,5.41507799552736
91,717,352,1999,50,-25,55,-15,9,NaN,1.13064147720672,293.951577648388,15.5091884375,19.3773665548326,NaN,0.122743370997097,NaN,4.51155860326711
92,725,360,1999,50,-25,55,-15,9,NaN,1.1238444353378,285.712923695379,15.5091884375,16.8111562921539,NaN,0.165170980396755,NaN,4.11905536022058
93,732,1,2000,50,-25,55,-15,9,NaN,0.882815610989645,338.749273365207,15.5091884375,17.3565264229355,NaN,0.164461721442777,NaN,4.51137988636606
94,739,8,2000,50,-25,55,-15,9,NaN,0.882815610989645,338.749273365207,15.5091884375,24.3459231921912,NaN,0.164461721442777,NaN,4.51137988636606
95,747,16,2000,50,-25,55,-15,9,NaN,1.00260325288891,346.733607152305,15.5091884375,22.3955552121208,NaN,0.152001271925416,NaN,5.69129254905187
96,755,24,2000,50,-25,55,-15,9,1.02871981317057,1.33365810594191,344.577466067872,15.5091884375,28.0268427389512,0.0649898160465643,0.178033327764384,66.6823257428741,5.89029958581951
97,763,32,2000,50,-25,55,-15,9,2.07786500479935,1.02892413765012,342.421325700284,15.5091884375,27.6649203697789,0.0655000396523838,0.140748217056999,62.7646991014474,6.62831919707253
98,771,40,2000,50,-25,55,-15,9,2.70788245873464,0.76164214333012,340.265184853873,15.5091884375,35.5517412493829,0.0131476540886929,0.089724215521495,58.9842602270373,4.78196691252104
99,779,48,2000,50,-25,55,-15,9,2.8119449028712,0.670192658772783,329.889127663772,15.5091884375,40.1981773971665,-0.0586815634623011,0.105604346345686,60.0837530087437,4.49117509505533
100,787,56,2000,50,-25,55,-15,9,2.34249239517279,0.882627130109415,294.853323682944,15.5091884375,40.0172822061896,-0.10357714841656,0.174191412542727,62.3709879302985,5.54996108959375
101,795,64,2000,50,-25,55,-15,9,1.51387520784032,1.24820395619339,259.817518978915,15.5091884375,70.5060160252649,0.0481663698544112,0.161898125374183,62.9334254126423,6.04677652067505
102,803,72,2000,50,-25,55,-15,9,1.8992061666756,1.20330266575339,224.781714410187,15.5091884375,72.0249280502566,0.0799196546375887,0.160083352006761,54.3264180045993,8.75029863388813
103,811,80,2000,50,-25,55,-15,9,2.53856340377631,0.755212530417984,221.882076438467,15.5091884375,70.7994475119005,-0.00938437044589578,0.103789108418053,47.9003553175931,6.37169751346331
104,819,88,2000,50,-25,55,-15,9,2.46348844020914,0.735393741386725,229.694493669934,15.5091884375,74.6414689614151,0.0317539889551117,0.102513168936138,53.1773560012718,7.14962036005318
105,827,96,2000,50,-25,55,-15,9,2.71752035185003,0.674316396403802,237.506911407246,15.5091884375,80.0689519903178,0.00262706230592954,0.117767715610788,48.8733119231797,7.45156403183006
106,835,104,2000,50,-25,55,-15,9,2.73853685029747,0.923004937134867,245.319328711034,15.5091884375,69.0924233162742,0.00944999316590638,0.115528163938105,48.3311049430243,8.73564272652263
107,843,112,2000,50,-25,55,-15,9,2.81413679562472,0.599491781772132,209.159411797325,15.5091884375,116.688511895584,0.00479471098234716,0.0862996555598282,50.5122901452587,6.51215346674853
108,851,120,2000,50,-25,55,-15,9,2.8524944834835,0.505352936882704,166.717732320031,15.5091884375,96.2679927378597,0.0440878397774116,0.0827551955640477,47.8489141591727,5.54063645499999
109,859,128,2000,50,-25,55,-15,9,3.20519720170279,0.507444312572485,124.276053384178,15.5091884375,103.677565210023,-0.0095208682782428,0.0767446741998624,40.1990096320713,6.87041652748689
110,867,136,2000,50,-25,55,-15,9,3.12903025547684,0.443711626084276,87.5126175200117,15.5091884375,120.216007980907,-0.0230331353008654,0.0701165503446873,44.5376022122806,6.82975990913743
111,875,144,2000,50,-25,55,-15,9,2.94476517306992,0.473677724350281,90.4968861465986,15.5091884375,82.5494407234469,-0.00422849190772307,0.0669646893676082,44.1973559097453,6.24032794500933
112,883,152,2000,50,-25,55,-15,9,2.91093723780814,0.492444647251653,93.4811548471948,15.5091884375,96.0097027423513,0.027716035233288,0.0695154110834349,44.1495840090186,5.74185351250968
113,891,160,2000,50,-25,55,-15,9,3.13266551967444,0.457396008515522,96.4654234271581,15.5091884375,109.153673504978,-0.0197131094933715,0.0635590012614398,44.1442123506305,6.6052803553574
114,899,168,2000,50,-25,55,-15,9,2.97496064372747,0.387688152583709,96.9180602370698,15.5091884375,105.002510523036,0.0184056175200574,0.0549387058950368,46.3818841466975,5.13387706583211
115,907,176,2000,50,-25,55,-15,9,3.12220558388793,0.379214177100825,89.7758021547399,15.5091884375,102.342245779226,0.0188940406906124,0.0572239813262126,43.1944117244751,6.03026167068368
116,915,184,2000,50,-25,55,-15,9,3.27335790941283,0.420396428532101,82.6335440591475,15.5091884375,81.290615750196,0.0361975019217699,0.067373695395144,41.5616286329433,6.72296543112304
117,923,192,2000,50,-25,55,-15,9,3.56293792478698,0.500461141008536,75.4912860349318,15.5091884375,109.552519081238,-0.0408919134444761,0.0707527530546348,38.8287539832464,7.33797981010177
118,931,200,2000,50,-25,55,-15,9,3.23580261723117,0.540643526991371,69.0440732533899,15.5091884375,72.4304192923559,-0.00309779866511769,0.0632943964732058,43.8649017278025,8.14546040247625
119,939,208,2000,50,-25,55,-15,9,3.21102022791023,0.490862059026826,63.2919059807642,15.5091884375,84.2096209576587,-0.00763589605232723,0.0610009085152213,44.1551862257061,7.96249977401663
120,947,216,2000,50,-25,55,-15,9,3.14993305949161,0.389273733194256,57.5397386488816,15.5091884375,114.97616749554,-0.0258280562609088,0.0650578373481842,48.627786172927,7.1784713667608
121,955,224,2000,50,-25,55,-15,9,2.94330860940435,0.494054429089347,51.7875713253353,15.5091884375,101.292166670502,0.00443870979351,0.0663271956162042,49.0776121596501,6.88685028110617
122,963,232,2000,50,-25,55,-15,9,2.97881828775242,0.457158916122646,49.0529376747377,15.5091884375,114.493931502431,-0.00622496644679399,0.0601081914490234,48.9570369795302,7.74010771138127
123,971,240,2000,50,-25,55,-15,9,2.92901855617808,0.368865477663852,48.1288241450654,15.5091884375,88.5940311304283,0.00654551306174772,0.0619402481275415,49.2046328004206,7.17327081097329
124,979,248,2000,50,-25,55,-15,9,2.98138266067205,0.495678340420432,47.204710622281,15.5091884375,89.0818161272552,0.00530106622477504,0.0688175717328708,49.9314024301706,6.74818412564132
125,987,256,2000,50,-25,55,-15,9,3.02379119047026,0.411686161227474,46.2805970841646,15.5091884375,89.1972983703352,0.00565009467729595,0.0652214454903869,49.3844764230323,5.87004914939412
126,995,264,2000,50,-25,55,-15,9,3.06899194788862,0.434368507222257,54.1601070368952,15.5091884375,78.7263973574032,-0.0309800679633549,0.0729733423012469,49.934822607074,5.70291080792948
127,1003,272,2000,50,-25,55,-15,9,2.82115140418179,0.483205435265225,64.9741579078304,15.5091884375,61.9005347335753,0.00188334722318096,0.0904827519306998,47.5516366113562,5.07868468492079
128,1011,280,2000,50,-25,55,-15,9,2.83621818196723,0.606173739545899,75.7882087399562,15.5091884375,43.8112875013085,-0.0220418200965968,0.0984077171760263,52.1346349721488,4.29504464427238
129,1019,288,2000,50,-25,55,-15,9,2.65988362119446,0.594864291185237,86.6022595718174,15.5091884375,36.5592482713942,-0.0220013961723647,0.101249578352019,51.5538461827575,3.93811518496485
