tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline
160,31.5841794713512,25.4286873399867,25.4286873399867,256.756922194141,26.0177422752243,26.0177422752243,137.418157912543,137.418157912543,96.0628472435699,96.0628472435699,19.3850636350524,194.647708293311,19.3850636350526
168,23.5235943378492,24.0867423241874,24.0867423241874,266.72063248213,23.224547339528,23.224547339528,145.574808029608,145.574808029608,96.6586947954058,96.6586947954058,19.3850636350528,226.254793205727,19.3850636350526
176,22.4334786016453,23.1091300352163,23.1091300352163,256.279139090541,20.9170648996995,20.9170648996995,150.763336366882,150.763336366882,96.3241010566512,96.3241010566512,19.3850636350524,238.98233338802,19.3850636350526
184,24.2731859477522,22.4094959683035,22.4094959683035,268.688055660729,21.8209144021386,21.8209144021386,154.261906223265,154.261906223265,96.1641624838675,96.1641624838675,19.3850636350527,254.386051228421,19.3850636350526
192,21.6044590176784,21.9041994012658,21.9041994012658,274.109730004178,21.2105217840251,21.2105217840251,156.868085862619,156.868085862619,96.0103612228994,96.0103612228994,19.3850636350523,270.098199871188,19.3850636350526
200,21.5914868254378,21.5302735228515,21.5302735228515,274.696440697622,20.7177299061744,20.7177299061744,159.014678830604,159.014678830604,96.0150098784694,96.0150098784694,19.3850636350525,279.249503322138,19.3850636350526
208,21.8630125229238,21.2488348764926,21.2488348764926,284.889286600349,21.1030659636531,21.1030659636531,160.931475582386,160.931475582386,96.6976274476958,96.6976274476958,19.3850636350531,289.59329319011,19.3850636350526
216,21.1631384206334,21.0361095283342,21.0361095283342,293.657854697744,21.0369043534326,21.0369043534326,162.744418459009,162.744418459009,96.8187834696135,96.8187834696135,19.3850636350524,299.499733221715,19.3850636350526
224,18.9226134879063,20.8741005472763,20.8741005472763,420.970047352998,19.4588577225413,19.4588577225413,243.43282754249,243.43282754249,96.2519177065129,96.2519177065129,19.3850636350528,303.265043064453,19.3850636350526
232,18.0835407763296,20.2522069314124,20.2522069314124,499.299387369117,18.2887613295633,18.2887613295633,305.240892676753,305.240892676753,96.2311750665272,96.2311750665272,19.3850636350524,299.422108706521,19.3850636350526
240,16.9152706083126,19.445235149034,19.445235149034,523.108051809307,17.490347905964,17.490347905964,336.030159131397,336.030159131397,96.3695194186222,96.3695194186222,19.3850636350527,291.849601981939,19.3850636350526
