index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD
2,8,8,1998,40,-25,45,-15,7,2.63018286386962,0.786881760554459,131.543503078156
3,16,16,1998,40,-25,45,-15,7,2.05051873449821,0.973727572310936,157.127881052494
4,24,24,1998,40,-25,45,-15,7,2.17794119023566,0.72666287426754,155.628038166828
5,32,32,1998,40,-25,45,-15,7,1.93785873789894,0.990193207815079,154.128195516732
6,40,40,1998,40,-25,45,-15,7,1.73566213879858,0.980949947781042,152.628352849285
7,48,48,1998,40,-25,45,-15,7,2.19467756611052,0.606193986202488,148.174269356595
8,56,56,1998,40,-25,45,-15,7,2.34231622221543,0.671033953896577,134.85746480816
9,64,64,1998,40,-25,45,-15,7,2.31918182235331,0.778015735264255,121.540660111706
10,72,72,1998,40,-25,45,-15,7,2.37638576279607,0.889636960185814,108.223855471611
11,80,80,1998,40,-25,45,-15,7,2.7051647275255,0.56019026964852,101.94159267909
12,88,88,1998,40,-25,45,-15,7,2.11856007850698,0.751615593011972,98.0041773681509
13,96,96,1998,40,-25,45,-15,7,2.51686853484133,0.698857257419593,94.0667620108526
14,104,104,1998,40,-25,45,-15,7,2.07815726718666,0.679200815857475,90.1293467134903
15,112,112,1998,40,-25,45,-15,7,2.20687751353846,0.743910844326605,75.0086658669844
16,120,120,1998,40,-25,45,-15,7,2.43529169238108,0.585364816008675,58.2903758138751
17,128,128,1998,40,-25,45,-15,7,2.74327396009533,0.546080842219439,41.5720856365894
18,136,136,1998,40,-25,45,-15,7,2.81749339051792,0.573181220989931,26.7132481914759
19,144,144,1998,40,-25,45,-15,7,3.37347155890322,0.515608819366238,24.8705794243846
20,152,152,1998,40,-25,45,-15,7,3.1796998848306,0.513686739250966,23.0279106725588
21,160,160,1998,40,-25,45,-15,7,2.94623274896187,0.451485898081926,21.1852419138783
22,168,168,1998,40,-25,45,-15,7,2.83147324500505,0.383719852333736,19.3909576623225
23,176,176,1998,40,-25,45,-15,7,2.60761255114011,0.426635024768834,17.7418270878163
24,184,184,1998,40,-25,45,-15,7,2.57390835329135,0.511551320312091,16.0926964653615
25,192,192,1998,40,-25,45,-15,7,2.7469511232992,0.301373878577265,14.4435658610447
26,200,200,1998,40,-25,45,-15,7,2.46428218688961,0.35655417752306,13.5864815079173
27,208,208,1998,40,-25,45,-15,7,2.6467784679546,0.339300046664536,13.5214433718059
28,216,216,1998,40,-25,45,-15,7,2.57727143760678,0.327832333118385,13.4564052501901
29,224,224,1998,40,-25,45,-15,7,2.45071083601928,0.337301912958317,13.391367123483
30,232,232,1998,40,-25,45,-15,7,2.49948703720306,0.331154958049547,14.5176374444283
31,240,240,1998,40,-25,45,-15,7,2.34704128090302,0.390309553831389,16.3586928377218
32,248,248,1998,40,-25,45,-15,7,2.35986470501536,0.459652011843689,18.1997482322571
33,256,256,1998,40,-25,45,-15,7,2.41140795872626,0.420390548473447,20.040803632372
34,264,264,1998,40,-25,45,-15,7,2.02478212176743,0.431814387347489,21.9435568424067
35,272,272,1998,40,-25,45,-15,7,2.44628550281707,0.553496751269652,23.8668760557804
36,280,280,1998,40,-25,45,-15,7,2.12238562346164,0.489085091790067,25.7901952349312
37,288,288,1998,40,-25,45,-15,7,2.24784292207841,0.410565223409907,27.713514440308
38,296,296,1998,40,-25,45,-15,7,2.21029179645964,0.516412620556226,28.597364971853
39,304,304,1998,40,-25,45,-15,7,2.06285669927778,0.665501207970796,29.4812154463265
40,312,312,1998,40,-25,45,-15,7,2.31299238662345,0.681834676780615,30.3650659120414
41,320,320,1998,40,-25,45,-15,7,1.91217979624485,0.873158472276287,31.6626386041195
42,328,328,1998,40,-25,45,-15,7,2.0968227173887,0.861713255672295,35.8562667970526
43,336,336,1998,40,-25,45,-15,7,1.92216909275887,0.800499431267429,40.0498948619433
44,344,344,1998,40,-25,45,-15,7,1.82940993063492,0.792164342002319,44.2435230946375
45,352,352,1998,40,-25,45,-15,7,2.04769206121673,0.958208383536213,57.5533297181793
46,360,360,1998,40,-25,45,-15,7,2.37034352270112,0.690951526874618,86.056767333084
47,366,1,1999,40,-25,45,-15,7,2.23735302474169,0.877645035578914,93.2792800159258
48,373,8,1999,40,-25,45,-15,7,2.23735302474169,0.877645035578914,93.2792800159258
49,381,16,1999,40,-25,45,-15,7,2.29130041880903,0.808198752543675,86.7289555640685
50,389,24,1999,40,-25,45,-15,7,2.38927118548426,0.887613825518509,78.3478327990243
51,397,32,1999,40,-25,45,-15,7,2.46257702828776,0.74231751286883,69.9667099135123
52,405,40,1999,40,-25,45,-15,7,2.44110196277194,0.695814653155607,61.5855872335371
53,413,48,1999,40,-25,45,-15,7,2.62420389498468,0.729289219320925,55.9998474843306
54,421,56,1999,40,-25,45,-15,7,2.85128873990156,0.482380593691301,58.8002563615973
55,429,64,1999,40,-25,45,-15,7,2.66258111263397,0.654086961624546,61.6006652733024
56,437,72,1999,40,-25,45,-15,7,2.89004445063687,0.567761529338557,64.4010742631889
57,445,80,1999,40,-25,45,-15,7,2.75601870334545,0.529334891580619,65.4188824057581
58,453,88,1999,40,-25,45,-15,7,2.58567334861494,0.605638864362819,65.842490163512
59,461,96,1999,40,-25,45,-15,7,2.68244824933184,0.572774173922343,66.2660978932183
60,469,104,1999,40,-25,45,-15,7,3.20802030744828,0.769325499710099,66.6897056956425
61,477,112,1999,40,-25,45,-15,7,2.95997928040896,0.546091344397174,58.9462183467549
62,485,120,1999,40,-25,45,-15,7,2.95140651147958,0.537574750107614,50.0360032166377
63,493,128,1999,40,-25,45,-15,7,2.85857090073857,0.512910283345512,41.1257879647282
64,501,136,1999,40,-25,45,-15,7,2.93351152812255,0.465500830247143,32.9549968360696
65,509,144,1999,40,-25,45,-15,7,2.86380201492169,0.524877818619314,29.960174379978
66,517,152,1999,40,-25,45,-15,7,2.8932300301901,0.486830963963855,26.965351924532
67,525,160,1999,40,-25,45,-15,7,2.74069402584143,0.480603108014372,23.9705294692517
68,533,168,1999,40,-25,45,-15,7,2.74923348954104,0.462580370223847,21.3815280659332
69,541,176,1999,40,-25,45,-15,7,2.7260574248495,0.449775968667679,20.0099897250368
70,549,184,1999,40,-25,45,-15,7,2.73769840262009,0.355431043455896,18.6384513894221
71,557,192,1999,40,-25,45,-15,7,2.65850417787366,0.350671900169798,17.2669130591718
72,565,200,1999,40,-25,45,-15,7,2.61769014088934,0.276130765057776,16.5671131363925
73,573,208,1999,40,-25,45,-15,7,2.63269852286811,0.319698690628079,16.5390515906695
74,581,216,1999,40,-25,45,-15,7,2.62098271757388,0.361717421865665,16.5109900247885
75,589,224,1999,40,-25,45,-15,7,2.70041827216052,0.36062500769501,16.4829284820872
76,597,232,1999,40,-25,45,-15,7,2.45028439094251,0.350606863623994,17.4894199723502
77,605,240,1999,40,-25,45,-15,7,2.30672300196945,0.392716559406472,19.1166433542801
78,613,248,1999,40,-25,45,-15,7,2.41232679149261,0.42072402534853,20.7438667135769
79,621,256,1999,40,-25,45,-15,7,2.22817571129846,0.519784054777372,22.3710900685688
80,629,264,1999,40,-25,45,-15,7,2.72210545387809,0.41947619557934,26.9364097535611
81,637,272,1999,40,-25,45,-15,7,2.42895974188996,0.392206992623685,32.4810948806174
82,645,280,1999,40,-25,45,-15,7,2.27684451891396,0.646452862454202,38.0257799523739
83,653,288,1999,40,-25,45,-15,7,2.42384432646686,0.543006894959002,43.5704651181401
84,661,296,1999,40,-25,45,-15,7,2.39484708336968,0.721005468786053,54.4452441930773
85,669,304,1999,40,-25,45,-15,7,2.5875230559761,0.542238945913841,65.3200232759118
86,677,312,1999,40,-25,45,-15,7,2.09642605461239,0.643946962984793,76.1948024530214
87,685,320,1999,40,-25,45,-15,7,2.72807709969438,0.558345061686029,86.5652104879422
88,693,328,1999,40,-25,45,-15,7,2.26067696801776,0.664350881096217,93.4050223937965
89,701,336,1999,40,-25,45,-15,7,2.33399610671474,0.789930139499506,100.244834229417
90,709,344,1999,40,-25,45,-15,7,2.19992244264462,0.648970993209836,107.084646098283
91,717,352,1999,40,-25,45,-15,7,2.13861935125887,0.814722545645795,109.077309065528
92,725,360,1999,40,-25,45,-15,7,2.34125204464281,0.833164424086354,102.991391023265
93,732,1,2000,40,-25,45,-15,7,2.0678551714829,0.779639717306794,196.522497811847
94,739,8,2000,40,-25,45,-15,7,2.0678551714829,0.779639717306794,196.522497811847
95,747,16,2000,40,-25,45,-15,7,2.24471417926684,0.909416591059162,223.713687622547
96,755,24,2000,40,-25,45,-15,7,2.32118427872465,0.626948144010669,249.962964817286
97,763,32,2000,40,-25,45,-15,7,1.97951782300816,0.66435973665217,276.212242482967
98,771,40,2000,40,-25,45,-15,7,2.00048530091796,0.858966776763087,302.461519662805
99,779,48,2000,40,-25,45,-15,7,2.28676721665365,0.580075777816755,312.109071270824
100,787,56,2000,40,-25,45,-15,7,2.3486104290654,0.688008171544861,271.951447102825
101,795,64,2000,40,-25,45,-15,7,2.72413892005376,0.662634807635743,231.793821769258
102,803,72,2000,40,-25,45,-15,7,3.39693611265562,0.677857670046741,191.636197104819
103,811,80,2000,40,-25,45,-15,7,3.17306128281175,0.594661056662713,177.248599566486
104,819,88,2000,40,-25,45,-15,7,2.46676554643382,0.544479370829123,171.451011389561
105,827,96,2000,40,-25,45,-15,7,3.03165027277316,0.482767774851964,165.653422846198
106,835,104,2000,40,-25,45,-15,7,2.67728702845907,0.488215016394762,159.855834430258
107,843,112,2000,40,-25,45,-15,7,2.98373835525489,0.45466211515776,137.445459608767
108,851,120,2000,40,-25,45,-15,7,2.78407970647433,0.560135269688734,112.661829893258
109,859,128,2000,40,-25,45,-15,7,2.88218303262722,0.48280035815993,87.8781999042631
110,867,136,2000,40,-25,45,-15,7,3.10067292729912,0.410849132267889,64.7562687208419
111,875,144,2000,40,-25,45,-15,7,3.2788781234395,0.364365850167756,53.2662305673958
112,883,152,2000,40,-25,45,-15,7,3.15480274702058,0.325454444802221,41.776192480839
113,891,160,2000,40,-25,45,-15,7,3.04418682725772,0.329510893248039,30.2861542928549
114,899,168,2000,40,-25,45,-15,7,3.03133270181971,0.350107860658845,21.5502528424893
115,907,176,2000,40,-25,45,-15,7,2.98897538411296,0.284869213490419,21.0767613957823
116,915,184,2000,40,-25,45,-15,7,2.96704107445953,0.372376526357475,20.6032699901942
117,923,192,2000,40,-25,45,-15,7,3.03085141712787,0.342734580400998,20.1297786056251
118,931,200,2000,40,-25,45,-15,7,2.90917595225386,0.338609849355795,19.6785209052845
119,939,208,2000,40,-25,45,-15,7,2.75644426037097,0.33995875554889,19.2494969467323
120,947,216,2000,40,-25,45,-15,7,2.57235532905483,0.266450123462819,18.8204729780804
121,955,224,2000,40,-25,45,-15,7,2.63461990991154,0.324993330991932,18.3914490090063
122,963,232,2000,40,-25,45,-15,7,2.55530095562995,0.343500179517069,18.6854079587758
123,971,240,2000,40,-25,45,-15,7,2.73882384267067,0.375242759544138,19.4131566926175
124,979,248,2000,40,-25,45,-15,7,2.36702417239312,0.351578997644114,20.1409053938671
125,987,256,2000,40,-25,45,-15,7,2.41333389916948,0.303508285697526,20.8686541116404
126,995,264,2000,40,-25,45,-15,7,2.53489180613845,0.453040222777149,24.1397088244392
127,1003,272,2000,40,-25,45,-15,7,2.04680971812428,0.588031009737997,28.2585322426094
128,1011,280,2000,40,-25,45,-15,7,2.22190840016455,0.576438060366001,32.3773556428155
129,1019,288,2000,40,-25,45,-15,7,2.17938030052296,0.579324283857406,36.4961790692145
130,1027,296,2000,40,-25,45,-15,7,1.95186728838916,0.624194491740956,43.9887188165884
131,1035,304,2000,40,-25,45,-15,7,2.29267830124459,0.629644810752406,51.4812585253848
132,1043,312,2000,40,-25,45,-15,7,2.36132961793865,0.672691269003742,58.9737982203896
133,1051,320,2000,40,-25,45,-15,7,2.27115301939694,0.749015410197837,67.2774770363504
134,1059,328,2000,40,-25,45,-15,7,1.7265467826711,0.894349005906096,81.2591302014062
135,1067,336,2000,40,-25,45,-15,7,2.44346362488171,0.678637630600317,95.2407829988004
136,1075,344,2000,40,-25,45,-15,7,2.21341141127572,0.889136844795458,109.222436086271
137,1083,352,2000,40,-25,45,-15,7,2.19916234818887,0.822639914048685,127.877571433717
138,1091,360,2000,40,-25,45,-15,7,1.69096928193253,1.04292784058683,154.321844920582
139,1097,1,2001,40,-25,45,-15,7,1.88964071473607,0.829989897323515,176.119994799031
140,1104,8,2001,40,-25,45,-15,7,1.88964071473607,0.829989897323515,176.119994799031
141,1112,16,2001,40,-25,45,-15,7,2.05463528057701,0.806414253541574,199.617002622022
142,1120,24,2001,40,-25,45,-15,7,2.63847637329502,0.798140315338319,210.678409365681
143,1128,32,2001,40,-25,45,-15,7,2.55479686102495,0.674168634994025,221.739816003111
144,1136,40,2001,40,-25,45,-15,7,2.83873504764491,0.721763820714245,232.80122298903
145,1144,48,2001,40,-25,45,-15,7,2.37044485975145,0.714445105640593,238.82554637697
146,1152,56,2001,40,-25,45,-15,7,2.5891291303764,0.633130347957839,229.738620221218
147,1160,64,2001,40,-25,45,-15,7,2.50575521266619,0.70086170502161,220.651694535547
148,1168,72,2001,40,-25,45,-15,7,2.75412297589505,0.469999116094549,211.564768164688
149,1176,80,2001,40,-25,45,-15,7,2.61596259359769,0.588540709165362,180.103532931474
150,1184,88,2001,40,-25,45,-15,7,2.60097699759002,0.560226585273138,141.184194395211
151,1192,96,2001,40,-25,45,-15,7,2.48741075541845,0.683072692728286,102.264856042531
152,1200,104,2001,40,-25,45,-15,7,2.97401874543273,0.718309564227058,63.345517607315
153,1208,112,2001,40,-25,45,-15,7,3.50612880970197,0.492052657422238,51.2666854044961
154,1216,120,2001,40,-25,45,-15,7,3.27859507631665,0.349793816632068,43.0222115254238
155,1224,128,2001,40,-25,45,-15,7,3.28191614745717,0.440405738504992,34.7777372925647
156,1232,136,2001,40,-25,45,-15,7,3.1135421031225,0.395710818875554,27.288334488223
157,1240,144,2001,40,-25,45,-15,7,3.22914677189963,0.505399483559108,25.0844301935037
158,1248,152,2001,40,-25,45,-15,7,2.91082750499228,0.425138600693034,22.8805258418785
159,1256,160,2001,40,-25,45,-15,7,2.79457714179333,0.395867764701843,20.6766215424489
160,1264,168,2001,40,-25,45,-15,7,2.53573669237148,0.476434658782073,18.9619532625047
161,1272,176,2001,40,-25,45,-15,7,2.52740753402173,0.349325936850836,18.7149929959079
162,1280,184,2001,40,-25,45,-15,7,2.51790757144566,0.31284496559635,18.4680327221007
163,1288,192,2001,40,-25,45,-15,7,2.72783037331309,0.5069412223607,18.2210724662494
164,1296,200,2001,40,-25,45,-15,7,2.42706064190648,0.442181940444122,17.824718693321
165,1304,208,2001,40,-25,45,-15,7,2.3594674736591,0.388958567727254,17.2789714061966
166,1312,216,2001,40,-25,45,-15,7,2.15741929382062,0.507807485911182,16.7332241276735
167,1320,224,2001,40,-25,45,-15,7,2.37035678670429,0.330247030478013,16.1874768285122
168,1328,232,2001,40,-25,45,-15,7,2.38493690885015,0.466159162234859,17.686263231544
169,1336,240,2001,40,-25,45,-15,7,2.37300345468552,0.381037010011897,20.4117698558835
170,1344,248,2001,40,-25,45,-15,7,2.37200717293315,0.398826143988601,23.1372764895195
171,1352,256,2001,40,-25,45,-15,7,2.17603324759754,0.479740813117366,25.8627831376096
172,1360,264,2001,40,-25,45,-15,7,2.45898052090041,0.512998971426988,29.7463182011081
173,1368,272,2001,40,-25,45,-15,7,2.18251079426472,0.527504205232962,34.0158627353278
174,1376,280,2001,40,-25,45,-15,7,2.35600694750066,0.548622429564237,38.2854073293839
175,1384,288,2001,40,-25,45,-15,7,2.47671280312249,0.455224856799068,42.554951885707
176,1392,296,2001,40,-25,45,-15,7,2.4076343818498,0.643254919263102,49.4069837582279
177,1400,304,2001,40,-25,45,-15,7,2.00888255250764,0.935102166343248,56.259015544355
178,1408,312,2001,40,-25,45,-15,7,2.75945688122293,0.55756612191242,63.1110474692783
179,1416,320,2001,40,-25,45,-15,7,2.71198909899764,0.524329512450013,70.251643290553
180,1424,328,2001,40,-25,45,-15,7,1.88083134495543,0.98822100587198,79.4121879414058
181,1432,336,2001,40,-25,45,-15,7,1.92368736429836,0.916052536153058,88.5727324766253
182,1440,344,2001,40,-25,45,-15,7,2.42000591873805,0.735532602520851,97.7332772033747
183,1448,352,2001,40,-25,45,-15,7,1.40955193557172,1.05333860712852,112.630460172825
184,1456,360,2001,40,-25,45,-15,7,2.43459304246833,0.790949758581754,137.088707881636
185,1462,1,2002,40,-25,45,-15,7,1.65566408371993,0.971160530341766,135.205016306043
186,1469,8,2002,40,-25,45,-15,7,1.65566408371993,0.971160530341766,135.205016306043
187,1477,16,2002,40,-25,45,-15,7,1.70082148649809,0.83146430086408,152.16952733424
188,1485,24,2002,40,-25,45,-15,7,1.88353607333645,1.24292524313267,191.986911666195
189,1493,32,2002,40,-25,45,-15,7,2.36475099710563,0.628428374559738,231.80429604835
190,1501,40,2002,40,-25,45,-15,7,2.14942362412851,0.926798969053604,271.621680703428
191,1509,48,2002,40,-25,45,-15,7,2.41073756936887,0.753682340481154,301.271818669637
192,1517,56,2002,40,-25,45,-15,7,2.04960075580701,0.951183677137395,300.420219873588
193,1525,64,2002,40,-25,45,-15,7,2.44208496483608,0.858831596325107,299.568620395925
194,1533,72,2002,40,-25,45,-15,7,2.02135793703877,0.807464920206131,298.717021251388
195,1541,80,2002,40,-25,45,-15,7,2.82894713795734,0.514927392654481,262.841454130941
196,1549,88,2002,40,-25,45,-15,7,2.41984273665355,0.796681666165269,215.291230269207
197,1557,96,2002,40,-25,45,-15,7,2.84195644805023,0.51465975465011,167.741006560922
198,1565,104,2002,40,-25,45,-15,7,2.50330591839076,0.761464713294285,120.190783082479
199,1573,112,2002,40,-25,45,-15,7,2.96422973656151,0.654971813599461,94.3200009376806
200,1581,120,2002,40,-25,45,-15,7,3.57343319238017,0.644878835520553,71.5462817841107
201,1589,128,2002,40,-25,45,-15,7,3.42324065721974,0.608453098452413,48.7725626390511
202,1597,136,2002,40,-25,45,-15,7,3.4925906832535,0.46755166408557,28.5680077553294
203,1605,144,2002,40,-25,45,-15,7,3.41010446968027,0.351384200087777,26.3476021624274
204,1613,152,2002,40,-25,45,-15,7,3.16478542569681,0.395377063172518,24.1271965669261
205,1621,160,2002,40,-25,45,-15,7,3.15090915969573,0.390941712511931,21.906790994472
206,1629,168,2002,40,-25,45,-15,7,2.90430574126764,0.474960722334786,20.060907786886
207,1637,176,2002,40,-25,45,-15,7,2.79380705242763,0.402121068384223,19.3385918219802
208,1645,184,2002,40,-25,45,-15,7,2.95779563936978,0.371483874067832,18.6162757756975
209,1653,192,2002,40,-25,45,-15,7,2.75629660837754,0.412964871149256,17.8939597647969
210,1661,200,2002,40,-25,45,-15,7,2.98128118465747,0.353951604912089,17.3669822983196
211,1669,208,2002,40,-25,45,-15,7,2.55704971178961,0.323160422457258,17.0353433285406
212,1677,216,2002,40,-25,45,-15,7,2.47047464209742,0.359155641959729,16.7037043310702
213,1685,224,2002,40,-25,45,-15,7,2.45312529583954,0.41199383548662,16.3720653689156
214,1693,232,2002,40,-25,45,-15,7,2.34692509413957,0.412971143549658,17.4315687518733
215,1701,240,2002,40,-25,45,-15,7,2.31789901327084,0.403594334748986,19.3257575334775
216,1709,248,2002,40,-25,45,-15,7,2.35450989524365,0.443610171457968,21.2199463021756
217,1717,256,2002,40,-25,45,-15,7,2.25548530503937,0.473488913985487,23.1141351046828
218,1725,264,2002,40,-25,45,-15,7,2.53469058311304,0.469171652715882,26.3644566476014
219,1733,272,2002,40,-25,45,-15,7,2.29621525944373,0.483319356003052,30.0668224385051
220,1741,280,2002,40,-25,45,-15,7,2.04082737510513,0.509679741666874,33.7691882363294
221,1749,288,2002,40,-25,45,-15,7,2.25858834361158,0.698730274041789,37.4715540460415
222,1757,296,2002,40,-25,45,-15,7,2.08995342547936,0.763400583985577,41.974068801966
223,1765,304,2002,40,-25,45,-15,7,1.76790544015576,0.806355955942815,46.4765836509567
224,1773,312,2002,40,-25,45,-15,7,2.10358411927141,0.744426546860261,50.9790984298786
225,1781,320,2002,40,-25,45,-15,7,2.68821228131578,0.596902674324727,56.2821071163151
226,1789,328,2002,40,-25,45,-15,7,2.26900663604521,1.06599812421242,67.1885736355516
227,1797,336,2002,40,-25,45,-15,7,2.1187929598829,0.796039292305355,78.0950401782328
228,1805,344,2002,40,-25,45,-15,7,1.90467569340281,0.893644450315914,89.0015066617067
229,1813,352,2002,40,-25,45,-15,7,1.47131452560288,1.1650375568934,100.789755069282
230,1821,360,2002,40,-25,45,-15,7,2.22271805388838,0.98203603136725,114.047640665439
1,1,1,1998,45,-25,50,-15,8,2.36556379649006,0.940503131355263,165.604297664166
2,8,8,1998,45,-25,50,-15,8,2.36556379649006,0.940503131355263,165.604297664166
3,16,16,1998,45,-25,50,-15,8,1.68804872165674,1.28013521444707,188.739972846641
4,24,24,1998,45,-25,50,-15,8,2.01028304094476,1.06237080215012,193.25515942163
5,32,32,1998,45,-25,50,-15,8,1.19074639038234,1.40888296564854,197.770345847872
6,40,40,1998,45,-25,50,-15,8,1.98525556935848,1.14319254118622,202.285532434715
7,48,48,1998,45,-25,50,-15,8,1.54503858393533,0.86783945699681,204.774393127031
8,56,56,1998,45,-25,50,-15,8,2.23713199805395,0.859669479438321,201.184276530809
9,64,64,1998,45,-25,50,-15,8,2.10766278515471,0.911922866012249,197.594159806371
10,72,72,1998,45,-25,50,-15,8,2.07159291566459,0.997072492290953,194.004043610825
11,80,80,1998,45,-25,50,-15,8,2.65530759261038,0.723198152005067,200.574917676317
12,88,88,1998,45,-25,50,-15,8,2.51150579253982,0.65432929541708,210.532788343563
13,96,96,1998,45,-25,50,-15,8,2.7779723008742,0.676910691631069,220.490659185914
14,104,104,1998,45,-25,50,-15,8,2.77955805215538,0.562545126189983,230.448530096743
15,112,112,1998,45,-25,50,-15,8,2.54557181522217,0.664172893440911,182.286192322771
16,120,120,1998,45,-25,50,-15,8,2.63441419047198,0.593809473979834,125.82096770823
17,128,128,1998,45,-25,50,-15,8,2.75356942856776,0.571134834223129,69.3557431773345
18,136,136,1998,45,-25,50,-15,8,3.25955526653684,0.542055154085639,19.8526327497099
19,144,144,1998,45,-25,50,-15,8,4.13197621151622,0.564343999959918,19.0843218879402
20,152,152,1998,45,-25,50,-15,8,4.07868944150073,0.467745254700962,18.3160110068322
21,160,160,1998,45,-25,50,-15,8,3.9647307706058,0.458551959160673,17.5477001483242
22,168,168,1998,45,-25,50,-15,8,3.88567995725813,0.421852680489558,16.824339448909
23,176,176,1998,45,-25,50,-15,8,3.86267018790296,0.408062189698312,16.2358293765038
24,184,184,1998,45,-25,50,-15,8,3.54044813918488,0.393752591474211,15.6473192919129
25,192,192,1998,45,-25,50,-15,8,3.44221484938749,0.364841371300498,15.0588092294832
26,200,200,1998,45,-25,50,-15,8,3.17151399760539,0.429829833166899,14.4753705340541
27,208,208,1998,45,-25,50,-15,8,3.12947207610226,0.375397707365464,13.897003228474
28,216,216,1998,45,-25,50,-15,8,2.92967041227767,0.416145179429923,13.3186359307584
29,224,224,1998,45,-25,50,-15,8,2.85100987849624,0.407195603593369,12.7402686174132
30,232,232,1998,45,-25,50,-15,8,2.7069074563853,0.452229694135361,13.5259160314914
31,240,240,1998,45,-25,50,-15,8,2.48109507934872,0.389823589475226,15.1299722687073
32,248,248,1998,45,-25,50,-15,8,2.61241170601046,0.478358174016635,16.7340285159399
33,256,256,1998,45,-25,50,-15,8,2.77801075840779,0.444061727377433,18.3380847656727
34,264,264,1998,45,-25,50,-15,8,2.57464408268007,0.489766387474174,19.9613163003823
35,272,272,1998,45,-25,50,-15,8,2.75631946586096,0.508679568736992,21.5909396118422
36,280,280,1998,45,-25,50,-15,8,2.58044791375188,0.4914018136571,23.2205629349583
37,288,288,1998,45,-25,50,-15,8,2.58228144566674,0.40633472499144,24.8501862393155
38,296,296,1998,45,-25,50,-15,8,2.77666678851665,0.477576711852264,30.2338711391555
39,304,304,1998,45,-25,50,-15,8,2.51862862329949,0.574523194649249,35.6175560204354
40,312,312,1998,45,-25,50,-15,8,2.40321022803688,0.625284314104567,41.0012409254412
41,320,320,1998,45,-25,50,-15,8,2.24409185270346,0.75811564742962,47.2362840228281
42,328,328,1998,45,-25,50,-15,8,1.72512763509974,1.08278038224737,59.4308349143798
43,336,336,1998,45,-25,50,-15,8,1.95400606345952,0.860889735169405,71.6253857268893
44,344,344,1998,45,-25,50,-15,8,2.17456935448534,0.898751919660284,83.8199365368157
45,352,352,1998,45,-25,50,-15,8,1.70248318718788,1.03274839892449,100.802889743183
46,360,360,1998,45,-25,50,-15,8,2.27686193481989,0.727593429572356,125.76651397215
47,366,1,1999,45,-25,50,-15,8,2.16892343033675,0.806028725917975,169.023159624603
48,373,8,1999,45,-25,50,-15,8,2.16892343033675,0.806028725917975,169.023159624603
49,381,16,1999,45,-25,50,-15,8,2.24801894581467,1.01023590570982,183.498480684161
50,389,24,1999,45,-25,50,-15,8,1.59233702271228,1.21234166277778,168.54832110703
51,397,32,1999,45,-25,50,-15,8,1.69845091241537,1.10131404303378,153.598161260188
52,405,40,1999,45,-25,50,-15,8,1.50870690090238,1.14342544172166,138.648001196285
53,413,48,1999,45,-25,50,-15,8,1.82393567323945,1.01990339319292,127.900961163541
54,421,56,1999,45,-25,50,-15,8,2.08252810686344,0.757175843326527,129.763279286359
55,429,64,1999,45,-25,50,-15,8,2.59651186465056,0.734981429407032,131.625597952472
56,437,72,1999,45,-25,50,-15,8,2.32740249696295,0.9015323370419,133.487915988532
57,445,80,1999,45,-25,50,-15,8,2.24748193475565,0.549425887401134,130.962777126068
58,453,88,1999,45,-25,50,-15,8,2.44351699339887,0.635778834321929,126.975152925916
59,461,96,1999,45,-25,50,-15,8,2.40825782415443,0.552681085515595,122.987528393368
60,469,104,1999,45,-25,50,-15,8,2.95358374638742,0.63913928122189,118.999904211396
61,477,112,1999,45,-25,50,-15,8,2.73677485347557,0.564313197898897,99.3698198468157
62,485,120,1999,45,-25,50,-15,8,2.81345441232727,0.477139279205415,77.5050981542802
63,493,128,1999,45,-25,50,-15,8,2.97840879799525,0.416138413861022,55.6403765365814
64,501,136,1999,45,-25,50,-15,8,3.36162232400399,0.385932907558394,35.9600196892023
65,509,144,1999,45,-25,50,-15,8,3.85588519640868,0.486084482953443,31.5702162683011
66,517,152,1999,45,-25,50,-15,8,3.55197704523327,0.469579981830632,27.1804128660262
67,525,160,1999,45,-25,50,-15,8,3.55122566741433,0.449254238260291,22.7906094406711
68,533,168,1999,45,-25,50,-15,8,4.0118046308119,0.496031365076972,19.4783706736896
69,541,176,1999,45,-25,50,-15,8,3.85404753306238,0.473950104374399,19.3988257764446
70,549,184,1999,45,-25,50,-15,8,3.79943174397016,0.403158379833998,19.3192808374597
71,557,192,1999,45,-25,50,-15,8,3.51503462173928,0.408387047202016,19.2397359318453
72,565,200,1999,45,-25,50,-15,8,3.25593537687512,0.406976192375673,18.9354106903325
73,573,208,1999,45,-25,50,-15,8,3.07399779911485,0.348396597657719,18.4063051243292
74,581,216,1999,45,-25,50,-15,8,2.90333933313437,0.447560424949753,17.8771995244342
75,589,224,1999,45,-25,50,-15,8,2.87968243167942,0.363871369931581,17.3480939611627
76,597,232,1999,45,-25,50,-15,8,2.79643946260575,0.434581822014395,18.275770572722
77,605,240,1999,45,-25,50,-15,8,2.82291998429933,0.39667752442661,20.0775165381035
78,613,248,1999,45,-25,50,-15,8,2.70650208299063,0.399589126833188,21.8792624862658
79,621,256,1999,45,-25,50,-15,8,2.81215260221074,0.451568104166152,23.6810084290472
80,629,264,1999,45,-25,50,-15,8,2.90527810803329,0.462340534518925,26.7656643842161
81,637,272,1999,45,-25,50,-15,8,3.01778595025102,0.37770672077845,30.2779569706155
