tc,day,year,light,mld,dmld,N0,ps2,lsdps2,t
352,353,1998,25.5583695676681,131.327030810582,2.72412936642768,16.5627625,20.05471,0.406638771211774,355.99983
360,361,1998,27.3291997856882,153.120065742003,-1.46697256858152,16.5627625,13.19903,0.794703085057255,362.014665
368,4,1999,25.8706327075073,141.384285193351,2.63450379576948,16.5627625,7.793747,0.843306692271067,369.00989
376,12,1999,29.535059180554,162.460315559507,-0.146012791676672,16.5627625,9.39484,0.770962185541284,376.985505
384,20,1999,29.5606675919531,161.292213226093,-0.146012765131914,16.5627625,7.950189,0.902263686786202,385.00565
392,28,1999,28.6820341128403,160.124111105038,-0.146012767785102,16.5627625,10.54495,0.609733397721679,392.9809
400,36,1999,42.069717550083,158.956008962757,-0.291629753982061,16.5627625,9.50508,0.624578723447614,401.001045
408,44,1999,54.1302615248549,156.622970930901,-0.728480619221067,16.5627625,11.158485,0.518042776066936,409.020825
416,52,1999,57.0811908926278,150.795125977132,-0.728480626899351,16.5627625,10.56094,0.540420006324014,416.99644
424,60,1999,55.6559194875245,144.967280961937,-0.72848061011069,16.5627625,13.30017,0.601891558852418,425.016585
432,68,1999,41.5946653542453,139.139436081052,0.673863108762454,16.5627625,15.75301,0.605804527190371,432.991835
440,76,1999,74.9561970422838,144.530340951152,1.14131101455125,16.5627625,16.64416,0.484499983715716,441.01198
448,84,1999,85.384283165903,153.660829067562,1.14131098828382,16.5627625,19.01835,0.524439426912393,448.987595
456,92,1999,68.9122170770422,162.791316973832,1.14131099529152,16.5627625,12.77302,0.459114261735961,457.007375
464,100,1999,57.5408854922628,171.921804936164,-3.06582785820382,16.5627625,22.621885,0.744008612658858,464.98299
472,108,1999,80.473850231638,147.395182070534,-3.6668477139622,16.5627625,33.7402,0.779843912435554,473.00277
480,116,1999,116.207480711953,118.060400358836,-3.66684768776514,16.5627625,30.51451,0.514496179194995,480.978385
488,124,1999,108.852566099462,88.725618856715,-3.38421967083177,16.5627625,33.040995,0.643512578049694,488.99853
496,132,1999,112.492037947075,61.6518614900609,-1.40582328853922,16.5627625,29.774485,0.431848041168431,497.01831
504,140,1999,110.62902342914,50.4052751817472,-1.40582329526752,16.5627625,34.26982,0.56882414611806,504.993925
512,148,1999,138.015028293357,39.158688819607,-1.40582329139941,16.5627625,27.39711,0.569487733771009,513.01407
520,156,1999,143.801613134644,27.9121024884118,-1.05167626990832,16.5627625,32.57956,0.5426083696447,520.98932
528,164,1999,128.231903651753,19.4986923291452,0.0107648097351172,16.5627625,32.64612,0.578744177531645,529.009465
536,172,1999,93.415553255853,19.5848108070261,0.0107648074192275,16.5627625,25.62924,0.594382134648589,536.984715
544,180,1999,114.883839374692,19.67092926638,0.0107648101459432,16.5627625,24.17818,0.438164359402399,545.00486
552,188,1999,124.778050781155,19.7570477475475,-0.0122112294379657,16.5627625,17.06952,0.668156330799527,552.980475
560,196,1999,120.129248329044,19.6593579120438,-0.0351872597903835,16.5627625,18.93944,0.499517578365646,561.000255
568,204,1999,126.115636259269,19.3778598337207,-0.0351872630955383,16.5627625,16.85606,0.35260224804886,569.0204
576,212,1999,101.703661605231,19.0963617289564,-0.0351872635684538,16.5627625,21.24642,0.370081852331187,576.996015
584,220,1999,93.5479667236384,18.8148636204088,0.123420455713444,16.5627625,17.76294,0.363016422729332,585.015795
592,228,1999,118.682763698149,19.8022272661163,0.218585082538846,16.5627625,15.1424,0.881730828064037,592.99141
600,236,1999,118.361634256053,21.5509079264271,0.218585085522166,16.5627625,16.58878,0.396477518138433,601.01119
608,244,1999,117.251673456933,23.2995886106044,0.218585084349746,16.5627625,12.28201,0.376155190527565,608.986805
616,252,1999,91.3539786452026,25.0482692854024,0.412856849507539,16.5627625,17.48422,0.411646396336573,617.00695
624,260,1999,67.0521634482104,28.3511240814627,0.477614100155314,16.5627625,21.60691,0.427062057449629,624.9822
632,268,1999,60.0120252901287,32.1720368827052,0.477614099501334,16.5627625,14.90957,0.404886280693659,633.002345
640,276,1999,62.0946335294896,35.9929496787159,0.47761409967517,16.5627625,15.1281,0.404025946422319,640.97796
648,284,1999,43.6484718886008,39.8138624761173,0.509306610516378,16.5627625,15.46389,0.450644294283527,648.99774
656,292,1999,40.1862628406878,43.8883153602483,0.509306626982148,16.5627625,15.2633,0.477571744103756,657.017885
664,300,1999,53.8033949184153,47.9627683761055,0.509306620429788,16.5627625,13.91754,0.517320273057594,664.993135
672,308,1999,58.114266216833,52.0372213395438,0.512528064399943,16.5627625,11.156275,0.705853394322574,673.01328
680,316,1999,49.377512488392,56.1374458547433,0.535078231975871,16.5627625,7.65401,0.785976883120744,680.988895
688,324,1999,22.5094741647787,60.4180717105503,0.535078240498499,16.5627625,7.498998,0.890301730246002,689.008675
696,332,1999,34.3216797892319,64.6986976345383,0.535078229138412,16.5627625,6.721637,0.850085572227318,696.98429
704,340,1999,28.4055948219151,68.9793234676456,1.43464501534486,16.5627625,8.298199,0.639382902569685,705.004435
712,348,1999,25.3815375450756,80.4564835904045,2.9339230324162,16.5627625,5.731557,0.982433239700414,712.979685
720,356,1999,20.5074415579223,103.927867849734,2.93392301965919,16.5627625,6.608102,0.794339348727816,720.99983
728,364,1999,25.9401471337048,127.399252007008,4.99747313905931,16.5627625,6.908447,0.803183061856278,727.014665
736,7,2000,21.159853862471,167.379037119482,-0.879350510728042,16.5627625,8.72209,1.00749685884359,734.00989
744,15,2000,17.4392826582969,160.344233033658,-0.658961433793113,16.5627625,7.270315,0.726778662718176,741.985505
752,23,2000,31.8951510136024,155.072541563313,-0.658961440995334,16.5627625,6.549836,0.732228319441346,750.00565
760,31,2000,36.8154879066969,149.80085003535,-0.658961474017953,16.5627625,7.428655,0.824823725845422,757.9809
768,39,2000,38.0042758219723,144.529158243207,-1.26951799357936,16.5627625,5.37199,1.0941307302759,766.001045
776,47,2000,50.5511717011462,134.373014294572,-3.10118767009011,16.5627625,11.17025,0.514896661984008,774.020825
784,55,2000,49.4914198878154,109.563512933851,-3.10118767467639,16.5627625,10.49451,0.596007994213494,781.99644
792,63,2000,54.5835015438776,84.7540115364396,-3.10118769525655,16.5627625,13.18538,0.571631441054074,790.016585
800,71,2000,56.0239098959813,59.9445099743872,1.18395624210851,16.5627625,15.609815,0.43894952786808,797.991835
808,79,2000,81.3475604458488,69.4161599112553,2.61233755119561,16.5627625,19.71554,0.534513654410481,806.01198
816,87,2000,60.2805703809251,90.3148603208201,2.61233755756172,16.5627625,22.60856,0.521471259038881,813.987595
824,95,2000,89.2430612800149,111.213560781314,2.61233753858752,16.5627625,27.76059,0.538939488212283,822.007375
832,103,2000,69.1414537593172,132.112261090014,-1.14801847104809,16.5627625,23.11634,0.51424214113399,829.98299
840,111,2000,116.603047289207,122.928113321629,-1.68521219786259,16.5627625,22.694035,0.400592896579636,838.00277
848,119,2000,85.8330919558798,109.446415738729,-1.6852121893358,16.5627625,17.18275,0.533495476266691,845.978385
856,127,2000,103.890909149524,95.9647182240423,-1.64349144918015,16.5627625,28.27773,0.321751786571483,853.99853
864,135,2000,137.894059706098,82.8167866306011,-1.35144633892304,16.5627625,41.0592,0.332622079133066,862.01831
872,143,2000,136.742859958657,72.0052159192168,-1.35144630945186,16.5627625,37.06131,0.414400600953233,869.993925
880,151,2000,103.44995352183,61.1936454436019,-1.351446331845,16.5627625,36.76842,0.479760806956044,878.01407
888,159,2000,114.336170025694,50.382074788842,-1.25356026477904,16.5627625,29.044925,0.444268866416843,885.98932
896,167,2000,146.806216224166,40.3535926706096,-0.959902042282955,16.5627625,30.25269,0.322365678144697,894.009465
904,175,2000,125.138335418337,32.674376332346,-0.959902056296252,16.5627625,34.27047,0.28401426050705,901.984715
912,183,2000,136.773505610302,24.995159881976,-0.9599020436282,16.5627625,34.19104,0.380736127985194,910.00486
920,191,2000,111.062833669858,17.3159435329504,-0.358990883129752,16.5627625,27.815645,0.364583583677925,917.980475
928,199,2000,82.0121015583592,14.4440164679124,0.241920283371582,16.5627625,25.68566,0.333737580226223,926.000255
936,207,2000,131.59563846414,16.379378734885,0.241920282054283,16.5627625,25.36612,0.349629248997152,934.0204
944,215,2000,111.429786981285,18.3147409913193,0.241920280287871,16.5627625,19.929845,0.481183519436672,941.996015
952,223,2000,109.616949789849,20.2501032336222,0.584826483765823,16.5627625,17.6215,0.375408561987421,950.015795
960,231,2000,76.1306376418631,24.9287151037488,0.790570205336233,16.5627625,18.18089,0.376463199858257,957.99141
968,239,2000,100.362110750626,31.2532767464387,0.790570209301596,16.5627625,15.53097,0.350212399245685,966.01119
976,247,2000,105.662629743046,37.5778384208515,0.79057020292928,16.5627625,12.8765,0.416882552276998,973.986805
984,255,2000,111.331778052992,43.9024000442857,1.03310752158572,16.5627625,11.400545,0.546311002334393,982.00695
992,263,2000,61.8131290091904,52.1672602169715,1.11395329009534,16.5627625,12.592385,0.491320818996719,989.9822
1000,271,2000,57.2947728479538,61.0788865377342,1.11395329270927,16.5627625,15.58856,0.609115191548538,998.002345
1008,279,2000,58.4627370990801,69.9905128794084,1.11395329899876,16.5627625,13.01859,0.404161783282812,1005.97796
1016,287,2000,46.8794027922817,78.9021392713985,1.31568890468117,16.5627625,11.81206,0.487756195178292,1013.99774
1024,295,2000,44.8648747867578,89.4276505088478,1.31568890401887,16.5627625,16.252145,0.47620877594705,1022.017885
1032,303,2000,36.8798708065513,99.9531617409987,1.31568891121698,16.5627625,14.43871,0.549206539769856,1029.993135
1040,311,2000,34.1193263251672,110.478673030735,1.43722669724374,16.5627625,12.08935,0.772923756440793,1038.01328
1048,319,2000,46.3145544762505,121.976486608684,2.28799126983107,16.5627625,10.95731,1.46645616811786,1045.988895
1056,327,2000,29.7661290114487,140.280416767333,2.28799129591218,16.5627625,8.100008,0.943632528778522,1054.008675
1064,335,2000,25.6954153492627,158.58434713463,2.28799131307339,16.5627625,9.406085,0.653273825352582,1061.98429
1072,343,2000,33.1661575270742,176.888277639218,1.09944969227742,16.5627625,7.961317,0.963662322392658,1070.004435
1080,351,2000,19.6622535936139,185.683875177437,-0.881452862438213,16.5627625,8.049945,0.895619853296657,1077.979685
1088,359,2000,27.1357272125721,178.632252277931,5.59086390143467,16.5627625,5.381038,1.03203771534849,1085.99983
1096,2,2001,31.9729090800117,223.359163489409,4.05503033666981,16.5627625,3.500802,0.918519446441338,1092.995055
1104,10,2001,20.8410735249843,255.799406182767,0.433730584507163,16.5627625,7.251576,0.691313743418227,1099.00989
1112,18,2001,37.0239215107274,259.269250858824,0.433730582479029,16.5627625,7.346352,0.945650351525141,1106.985505
1120,26,2001,48.4392363655489,262.739095518657,0.43373062478171,16.5627625,11.28387,0.664962423361773,1115.00565
1128,34,2001,32.0281540574086,266.20894051691,-0.0897528124848463,16.5627625,9.84191,0.69512300858867,1122.9809
1136,42,2001,41.036102257683,265.490918017032,-1.66020282164217,16.5627625,7.315282,0.940146423912598,1131.001045
1144,50,2001,55.5411285231276,252.209295443894,-1.66020284506186,16.5627625,7.700095,0.854675211381443,1139.020825
1152,58,2001,73.068848671519,238.927672683399,-1.66020286000441,16.5627625,9.49754,0.649156319114225,1146.99644
1160,66,2001,62.9887158396742,225.646049803364,-3.67992046018444,16.5627625,12.205635,0.518334592942326,1155.016585
1168,74,2001,51.0328231814494,196.206686121888,-4.35315972586476,16.5627625,10.41274,0.606200027733066,1162.991835
1176,82,2001,72.2785300846386,161.38140831497,-4.35315969048277,16.5627625,10.270845,0.562257579163086,1171.01198
1184,90,2001,111.022602030487,126.556130791108,-4.35315971206873,16.5627625,13.0442,0.61254955563837,1178.987595
1192,98,2001,72.6051859231791,91.7308530945583,-2.00928529598653,16.5627625,11.570325,0.63690810978927,1187.007375
1200,106,2001,118.218923114615,75.656570726666,-1.67444605845127,16.5627625,10.858575,0.568768732562768,1194.98299
1208,114,2001,110.048688160637,62.2610022590559,-1.67444609519923,16.5627625,30.726215,0.561698253318934,1203.00277
1216,122,2001,118.068753031952,48.8654334974621,-1.52061838509514,16.5627625,20.138365,0.608998790455856,1210.978385
1224,130,2001,104.211474571908,36.7004864167009,-0.443824517279869,16.5627625,30.00309,0.777914452077618,1218.99853
1232,138,2001,122.483014770544,33.149890278462,-0.443824520851994,16.5627625,39.1859,0.361290203714613,1227.01831
1240,146,2001,153.569599540849,29.599294111646,-0.443824511170397,16.5627625,45.03603,0.297434535716667,1234.993925
1248,154,2001,121.533722951281,26.0486980222828,-0.377610522733165,16.5627625,55.91287,0.294889572746721,1243.01407
