index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC
191,1509,48,2002,45,-25,50,-15,8,1.73659469513996,0.990375650267747
192,1517,56,2002,45,-25,50,-15,8,1.82672306578248,1.06131190083586
193,1525,64,2002,45,-25,50,-15,8,2.35245728355346,0.933731037519112
194,1533,72,2002,45,-25,50,-15,8,2.07841273312516,0.833587611735437
195,1541,80,2002,45,-25,50,-15,8,2.1905403066029,0.794051160877982
196,1549,88,2002,45,-25,50,-15,8,1.85205348753863,0.851806482078387
197,1557,96,2002,45,-25,50,-15,8,2.35916418080996,0.629161322689233
198,1565,104,2002,45,-25,50,-15,8,2.03147715426234,0.901762655504303
199,1573,112,2002,45,-25,50,-15,8,2.55038038951713,0.625883166715966
200,1581,120,2002,45,-25,50,-15,8,2.79920608283438,0.823978099338327
201,1589,128,2002,45,-25,50,-15,8,2.96442752426695,0.699120657356558
202,1597,136,2002,45,-25,50,-15,8,3.63584549565838,0.440488420025463
203,1605,144,2002,45,-25,50,-15,8,3.49436336591962,0.363819875409286
204,1613,152,2002,45,-25,50,-15,8,3.18319884861798,0.461774299250239
205,1621,160,2002,45,-25,50,-15,8,3.47377798036891,0.398100614322974
206,1629,168,2002,45,-25,50,-15,8,3.02516920758835,0.489303000286437
207,1637,176,2002,45,-25,50,-15,8,3.1327987376474,0.426204863242499
208,1645,184,2002,45,-25,50,-15,8,2.97328010664291,0.499951631242823
209,1653,192,2002,45,-25,50,-15,8,3.0203990845725,0.47216802280886
210,1661,200,2002,45,-25,50,-15,8,3.16954523094986,0.463254927970363
211,1669,208,2002,45,-25,50,-15,8,2.95403805387271,0.450997844040754
212,1677,216,2002,45,-25,50,-15,8,2.77595482939492,0.535797608447301
213,1685,224,2002,45,-25,50,-15,8,2.85309950699703,0.556640494157471
214,1693,232,2002,45,-25,50,-15,8,2.77892414776095,0.58618026532139
215,1701,240,2002,45,-25,50,-15,8,2.63282944997165,0.552372016874262
216,1709,248,2002,45,-25,50,-15,8,2.65798889232671,0.469413386100917
217,1717,256,2002,45,-25,50,-15,8,2.43973795871623,0.5601695490323
218,1725,264,2002,45,-25,50,-15,8,2.8019061940702,0.459773637653636
219,1733,272,2002,45,-25,50,-15,8,2.76922598006613,0.419822890908005
220,1741,280,2002,45,-25,50,-15,8,2.38554802766858,0.501228940882421
221,1749,288,2002,45,-25,50,-15,8,2.37571890959826,0.768756517510534
222,1757,296,2002,45,-25,50,-15,8,2.25692497866241,0.70913639594916
223,1765,304,2002,45,-25,50,-15,8,2.54241931478964,0.728313084270067
224,1773,312,2002,45,-25,50,-15,8,2.10619173292587,0.788267156123018
225,1781,320,2002,45,-25,50,-15,8,2.49843178316414,0.704044860327232
226,1789,328,2002,45,-25,50,-15,8,2.06430725858237,1.1420247121269
227,1797,336,2002,45,-25,50,-15,8,1.68716304690041,1.203724975769
228,1805,344,2002,45,-25,50,-15,8,1.76527135622672,0.935133547881911
229,1813,352,2002,45,-25,50,-15,8,1.59197097373541,1.03333073504834
230,1821,360,2002,45,-25,50,-15,8,1.48182447958438,1.46115858371932
1,1,1,1998,50,-25,55,-15,9,NaN,0.9810989906858
2,8,8,1998,50,-25,55,-15,9,NaN,0.9810989906858
3,16,16,1998,50,-25,55,-15,9,NaN,1.33905187889773
4,24,24,1998,50,-25,55,-15,9,1.69546938998783,1.43004247823933
5,32,32,1998,50,-25,55,-15,9,1.12405798360736,1.4778080183593
6,40,40,1998,50,-25,55,-15,9,1.54654319245979,1.26977507768615
7,48,48,1998,50,-25,55,-15,9,1.86279041496131,1.2775313150085
8,56,56,1998,50,-25,55,-15,9,1.99848458830981,1.06067803011651
9,64,64,1998,50,-25,55,-15,9,2.40810055786453,0.902019900450943
10,72,72,1998,50,-25,55,-15,9,2.15972023028542,1.07173961826236
11,80,80,1998,50,-25,55,-15,9,1.23017522803419,1.39271282465923
12,88,88,1998,50,-25,55,-15,9,1.90528800215359,0.962548296626145
13,96,96,1998,50,-25,55,-15,9,2.27690329265601,0.89246747767504
14,104,104,1998,50,-25,55,-15,9,2.75994833781226,0.649938112138229
15,112,112,1998,50,-25,55,-15,9,2.62257689002673,0.676577165187517
16,120,120,1998,50,-25,55,-15,9,2.60052817214562,0.6284227914093
17,128,128,1998,50,-25,55,-15,9,2.48501869418592,0.664968993642593
18,136,136,1998,50,-25,55,-15,9,2.80162322510783,0.599180001232273
19,144,144,1998,50,-25,55,-15,9,3.62999764955599,0.591325947536814
20,152,152,1998,50,-25,55,-15,9,3.65170535492117,0.548700679151808
21,160,160,1998,50,-25,55,-15,9,3.59931112774324,0.631924503764414
22,168,168,1998,50,-25,55,-15,9,3.45705540179425,0.600391347340127
23,176,176,1998,50,-25,55,-15,9,3.60405753059437,0.48623554745064
24,184,184,1998,50,-25,55,-15,9,3.49849013149152,0.454420184904796
25,192,192,1998,50,-25,55,-15,9,3.63419901990389,0.40756331501817
26,200,200,1998,50,-25,55,-15,9,3.48954750540198,0.405329361847312
27,208,208,1998,50,-25,55,-15,9,3.5679802359136,0.422340755470752
28,216,216,1998,50,-25,55,-15,9,3.38573069976846,0.417471100040807
29,224,224,1998,50,-25,55,-15,9,3.48725210527307,0.421514907145677
30,232,232,1998,50,-25,55,-15,9,3.49462135949999,0.486914028455152
31,240,240,1998,50,-25,55,-15,9,3.16270115722285,0.513595156480273
32,248,248,1998,50,-25,55,-15,9,2.96691078226961,0.483896143573229
33,256,256,1998,50,-25,55,-15,9,2.68610658225286,0.505928729596421
34,264,264,1998,50,-25,55,-15,9,2.66635715292548,0.512753700531302
35,272,272,1998,50,-25,55,-15,9,2.8693930912251,0.528310619670483
36,280,280,1998,50,-25,55,-15,9,2.68144811695159,0.510372642657817
37,288,288,1998,50,-25,55,-15,9,2.89386335621596,0.480357701260984
38,296,296,1998,50,-25,55,-15,9,2.60802981465862,0.706779045506224
39,304,304,1998,50,-25,55,-15,9,2.56196314169016,0.726902785297218
40,312,312,1998,50,-25,55,-15,9,2.46119862611283,0.66026663637224
41,320,320,1998,50,-25,55,-15,9,2.54538990834983,0.637287527805297
42,328,328,1998,50,-25,55,-15,9,NaN,1.11981024720667
43,336,336,1998,50,-25,55,-15,9,NaN,0.866080633444041
44,344,344,1998,50,-25,55,-15,9,NaN,0.91581157677884
45,352,352,1998,50,-25,55,-15,9,NaN,1.04500147745419
46,360,360,1998,50,-25,55,-15,9,NaN,0.738334450290223
47,366,1,1999,50,-25,55,-15,9,NaN,0.795432406717234
48,373,8,1999,50,-25,55,-15,9,NaN,0.795432406717234
49,381,16,1999,50,-25,55,-15,9,NaN,1.04387633389062
50,389,24,1999,50,-25,55,-15,9,1.91938268558939,0.881859759804498
51,397,32,1999,50,-25,55,-15,9,2.20663038354717,1.02679372590283
52,405,40,1999,50,-25,55,-15,9,1.21792612315864,1.25924901200099
53,413,48,1999,50,-25,55,-15,9,1.6462984243042,0.964363000604787
54,421,56,1999,50,-25,55,-15,9,2.33020283600602,0.833326821800185
55,429,64,1999,50,-25,55,-15,9,2.56065067730119,0.6387085377396
56,437,72,1999,50,-25,55,-15,9,2.25010086312487,0.906639554601163
57,445,80,1999,50,-25,55,-15,9,2.15012610630797,0.755597145123586
58,453,88,1999,50,-25,55,-15,9,2.46080550474323,0.78424928249844
59,461,96,1999,50,-25,55,-15,9,2.03632800420171,0.766658415801409
60,469,104,1999,50,-25,55,-15,9,2.4798466649629,0.856052726769575
61,477,112,1999,50,-25,55,-15,9,2.63176896131803,0.680818927423339
62,485,120,1999,50,-25,55,-15,9,2.84022952434967,0.586698593543473
63,493,128,1999,50,-25,55,-15,9,3.28759175216016,0.356027541628607
64,501,136,1999,50,-25,55,-15,9,3.31548132800705,0.399245970293294
65,509,144,1999,50,-25,55,-15,9,3.34652303242529,0.49861776111302
66,517,152,1999,50,-25,55,-15,9,3.07103193319,0.530449971552176
67,525,160,1999,50,-25,55,-15,9,3.08699560980282,0.569497044671111
68,533,168,1999,50,-25,55,-15,9,3.25801148872465,0.572343070161011
69,541,176,1999,50,-25,55,-15,9,3.30025868792574,0.582256744550174
70,549,184,1999,50,-25,55,-15,9,3.36590719925548,0.46507502064243
71,557,192,1999,50,-25,55,-15,9,3.48864714359618,0.491330637708918
72,565,200,1999,50,-25,55,-15,9,3.55665434703816,0.473920056900282
73,573,208,1999,50,-25,55,-15,9,3.46271178648028,0.420104794101183
74,581,216,1999,50,-25,55,-15,9,3.30721843548401,0.457289975143146
75,589,224,1999,50,-25,55,-15,9,3.13701016656716,0.475145651605593
76,597,232,1999,50,-25,55,-15,9,3.12575479174194,0.517759528192442
77,605,240,1999,50,-25,55,-15,9,3.12371229627162,0.431712266187315
78,613,248,1999,50,-25,55,-15,9,2.92699867719831,0.391542944644709
79,621,256,1999,50,-25,55,-15,9,2.98874007236648,0.44495454926194
80,629,264,1999,50,-25,55,-15,9,2.7440262885205,0.46426702058978
81,637,272,1999,50,-25,55,-15,9,2.8154118873116,0.419912886647257
82,645,280,1999,50,-25,55,-15,9,2.95344969483047,0.469534577187009
83,653,288,1999,50,-25,55,-15,9,2.79899225337048,0.475118745134253
84,661,296,1999,50,-25,55,-15,9,2.3039936989055,0.73056733323863
85,669,304,1999,50,-25,55,-15,9,2.86680320082593,0.578928981753369
86,677,312,1999,50,-25,55,-15,9,2.61682873913961,0.868438465608246
87,685,320,1999,50,-25,55,-15,9,2.19655093779463,0.977484888687631
88,693,328,1999,50,-25,55,-15,9,2.28500641368462,0.913383396648656
89,701,336,1999,50,-25,55,-15,9,NaN,1.12147906951767
90,709,344,1999,50,-25,55,-15,9,NaN,0.817296373759079
91,717,352,1999,50,-25,55,-15,9,NaN,1.13064147720672
92,725,360,1999,50,-25,55,-15,9,NaN,1.1238444353378
93,732,1,2000,50,-25,55,-15,9,NaN,0.882815610989645
94,739,8,2000,50,-25,55,-15,9,NaN,0.882815610989645
95,747,16,2000,50,-25,55,-15,9,NaN,1.00260325288891
96,755,24,2000,50,-25,55,-15,9,1.02871981317057,1.33365810594191
97,763,32,2000,50,-25,55,-15,9,2.07786500479935,1.02892413765012
98,771,40,2000,50,-25,55,-15,9,2.70788245873464,0.76164214333012
99,779,48,2000,50,-25,55,-15,9,2.8119449028712,0.670192658772783
100,787,56,2000,50,-25,55,-15,9,2.34249239517279,0.882627130109415
101,795,64,2000,50,-25,55,-15,9,1.51387520784032,1.24820395619339
102,803,72,2000,50,-25,55,-15,9,1.8992061666756,1.20330266575339
103,811,80,2000,50,-25,55,-15,9,2.53856340377631,0.755212530417984
104,819,88,2000,50,-25,55,-15,9,2.46348844020914,0.735393741386725
105,827,96,2000,50,-25,55,-15,9,2.71752035185003,0.674316396403802
106,835,104,2000,50,-25,55,-15,9,2.73853685029747,0.923004937134867
107,843,112,2000,50,-25,55,-15,9,2.81413679562472,0.599491781772132
108,851,120,2000,50,-25,55,-15,9,2.8524944834835,0.505352936882704
109,859,128,2000,50,-25,55,-15,9,3.20519720170279,0.507444312572485
110,867,136,2000,50,-25,55,-15,9,3.12903025547684,0.443711626084276
111,875,144,2000,50,-25,55,-15,9,2.94476517306992,0.473677724350281
112,883,152,2000,50,-25,55,-15,9,2.91093723780814,0.492444647251653
113,891,160,2000,50,-25,55,-15,9,3.13266551967444,0.457396008515522
114,899,168,2000,50,-25,55,-15,9,2.97496064372747,0.387688152583709
115,907,176,2000,50,-25,55,-15,9,3.12220558388793,0.379214177100825
116,915,184,2000,50,-25,55,-15,9,3.27335790941283,0.420396428532101
117,923,192,2000,50,-25,55,-15,9,3.56293792478698,0.500461141008536
118,931,200,2000,50,-25,55,-15,9,3.23580261723117,0.540643526991371
119,939,208,2000,50,-25,55,-15,9,3.21102022791023,0.490862059026826
120,947,216,2000,50,-25,55,-15,9,3.14993305949161,0.389273733194256
121,955,224,2000,50,-25,55,-15,9,2.94330860940435,0.494054429089347
122,963,232,2000,50,-25,55,-15,9,2.97881828775242,0.457158916122646
123,971,240,2000,50,-25,55,-15,9,2.92901855617808,0.368865477663852
124,979,248,2000,50,-25,55,-15,9,2.98138266067205,0.495678340420432
125,987,256,2000,50,-25,55,-15,9,3.02379119047026,0.411686161227474
126,995,264,2000,50,-25,55,-15,9,3.06899194788862,0.434368507222257
127,1003,272,2000,50,-25,55,-15,9,2.82115140418179,0.483205435265225
128,1011,280,2000,50,-25,55,-15,9,2.83621818196723,0.606173739545899
129,1019,288,2000,50,-25,55,-15,9,2.65988362119446,0.594864291185237
130,1027,296,2000,50,-25,55,-15,9,2.48387245181554,0.656799194130392
131,1035,304,2000,50,-25,55,-15,9,2.88795210134515,0.537605121061589
132,1043,312,2000,50,-25,55,-15,9,2.71257576965018,0.604602738149686
133,1051,320,2000,50,-25,55,-15,9,2.71480968177907,0.62539955923877
134,1059,328,2000,50,-25,55,-15,9,2.73952212084892,0.470406325140129
135,1067,336,2000,50,-25,55,-15,9,NaN,1.28177850102839
136,1075,344,2000,50,-25,55,-15,9,NaN,1.40398346539596
137,1083,352,2000,50,-25,55,-15,9,NaN,1.23905136402458
138,1091,360,2000,50,-25,55,-15,9,NaN,1.35562924391723
139,1097,1,2001,50,-25,55,-15,9,NaN,1.03687620905632
140,1104,8,2001,50,-25,55,-15,9,NaN,1.03687620905632
141,1112,16,2001,50,-25,55,-15,9,NaN,0.906523652332611
142,1120,24,2001,50,-25,55,-15,9,2.1006427750541,1.1097199294459
143,1128,32,2001,50,-25,55,-15,9,1.24535269998519,1.35622339814311
144,1136,40,2001,50,-25,55,-15,9,1.05609322252628,1.49203409921235
145,1144,48,2001,50,-25,55,-15,9,1.41356597331531,1.29959858392543
146,1152,56,2001,50,-25,55,-15,9,1.74328957858039,1.2118329314529
147,1160,64,2001,50,-25,55,-15,9,1.81224687662861,0.972274702638394
148,1168,72,2001,50,-25,55,-15,9,2.46676454827293,0.756656565438496
149,1176,80,2001,50,-25,55,-15,9,1.48741869553764,1.05604763643255
150,1184,88,2001,50,-25,55,-15,9,2.27238340076197,0.951283557097493
151,1192,96,2001,50,-25,55,-15,9,2.34411038684781,0.745109350259756
152,1200,104,2001,50,-25,55,-15,9,2.02664948488201,0.840532494240884
153,1208,112,2001,50,-25,55,-15,9,3.5131733858522,0.684127609101774
154,1216,120,2001,50,-25,55,-15,9,3.45299285427548,0.4946255196335
155,1224,128,2001,50,-25,55,-15,9,2.7295857848215,0.745059604057329
156,1232,136,2001,50,-25,55,-15,9,2.70049919501506,0.551091689381101
157,1240,144,2001,50,-25,55,-15,9,2.53523757325556,0.861990231070387
158,1248,152,2001,50,-25,55,-15,9,3.07901581887668,0.625316140976106
159,1256,160,2001,50,-25,55,-15,9,3.20315219250787,0.565277271908101
160,1264,168,2001,50,-25,55,-15,9,3.22075836798565,0.58493037719236
161,1272,176,2001,50,-25,55,-15,9,3.61445124629671,0.505619464527338
162,1280,184,2001,50,-25,55,-15,9,3.90372573008957,0.518181558302029
163,1288,192,2001,50,-25,55,-15,9,3.65544244220298,0.401645248768379
164,1296,200,2001,50,-25,55,-15,9,3.53946021351239,0.382199166236019
165,1304,208,2001,50,-25,55,-15,9,3.44338810875108,0.360893798263862
166,1312,216,2001,50,-25,55,-15,9,3.48681173117836,0.368938764923074
167,1320,224,2001,50,-25,55,-15,9,3.31184571731087,0.400323579233026
168,1328,232,2001,50,-25,55,-15,9,3.24182387679218,0.462380893726559
169,1336,240,2001,50,-25,55,-15,9,2.87539337527285,0.393723502446267
170,1344,248,2001,50,-25,55,-15,9,2.94849845167434,0.442870665774328
171,1352,256,2001,50,-25,55,-15,9,2.72808813736138,0.415796257615446
172,1360,264,2001,50,-25,55,-15,9,2.60214316010974,0.543138951747794
173,1368,272,2001,50,-25,55,-15,9,2.56610778987922,0.605585884088144
174,1376,280,2001,50,-25,55,-15,9,2.50995829590415,0.818863177074844
175,1384,288,2001,50,-25,55,-15,9,2.28841461042277,0.787488529250767
176,1392,296,2001,50,-25,55,-15,9,2.01349113534532,0.909028657050588
177,1400,304,2001,50,-25,55,-15,9,2.28603150603606,0.839978022858962
178,1408,312,2001,50,-25,55,-15,9,1.8672996257773,0.834616818915461
179,1416,320,2001,50,-25,55,-15,9,1.89159641854845,0.74260590487113
180,1424,328,2001,50,-25,55,-15,9,1.92886002578894,0.909721057294579
181,1432,336,2001,50,-25,55,-15,9,NaN,0.996164414440356
182,1440,344,2001,50,-25,55,-15,9,NaN,0.90895040130553
183,1448,352,2001,50,-25,55,-15,9,NaN,1.26588154395327
184,1456,360,2001,50,-25,55,-15,9,NaN,0.834783574434847
185,1462,1,2002,50,-25,55,-15,9,NaN,1.24533900664216
186,1469,8,2002,50,-25,55,-15,9,NaN,1.24533900664216
187,1477,16,2002,50,-25,55,-15,9,NaN,1.16171505579711
188,1485,24,2002,50,-25,55,-15,9,2.51235012446312,0.902053941541709
189,1493,32,2002,50,-25,55,-15,9,2.166797168575,0.920217316302716
190,1501,40,2002,50,-25,55,-15,9,1.79486834305806,1.1742546422509
191,1509,48,2002,50,-25,55,-15,9,2.04158981068487,1.07812399929914
192,1517,56,2002,50,-25,55,-15,9,2.27825647158382,1.06245534640847
193,1525,64,2002,50,-25,55,-15,9,2.40104121614203,0.935478950489785
194,1533,72,2002,50,-25,55,-15,9,1.95261281938491,1.00745340660658
195,1541,80,2002,50,-25,55,-15,9,1.31600830818954,1.00141214922095
196,1549,88,2002,50,-25,55,-15,9,1.60471612244054,0.90506214294503
197,1557,96,2002,50,-25,55,-15,9,1.97072005001884,0.819488898380185
198,1565,104,2002,50,-25,55,-15,9,2.37541367696327,0.891268581258626
199,1573,112,2002,50,-25,55,-15,9,2.43543760565214,0.719302565728436
200,1581,120,2002,50,-25,55,-15,9,2.87491169010115,0.713057996457522
201,1589,128,2002,50,-25,55,-15,9,2.91532789415695,0.690340679739692
202,1597,136,2002,50,-25,55,-15,9,3.45035731743834,0.405865267245995
203,1605,144,2002,50,-25,55,-15,9,3.46758725057813,0.352100707256098
204,1613,152,2002,50,-25,55,-15,9,3.22700005904373,0.393310675418373
205,1621,160,2002,50,-25,55,-15,9,3.41330197944088,0.396210118162114
206,1629,168,2002,50,-25,55,-15,9,3.20647127732427,0.432335735989175
207,1637,176,2002,50,-25,55,-15,9,3.22692160578893,0.480862094005755
208,1645,184,2002,50,-25,55,-15,9,2.97052168521931,0.511432282734011
209,1653,192,2002,50,-25,55,-15,9,2.7436920457165,0.586901928431353
210,1661,200,2002,50,-25,55,-15,9,2.90007792917951,0.550046716374455
211,1669,208,2002,50,-25,55,-15,9,2.77872396167543,0.734207231444704
212,1677,216,2002,50,-25,55,-15,9,2.99975073882726,0.668483712423494
213,1685,224,2002,50,-25,55,-15,9,2.97145032511469,0.840779332938823
214,1693,232,2002,50,-25,55,-15,9,3.01746221293691,0.685460110169919
215,1701,240,2002,50,-25,55,-15,9,3.19769502530606,0.664000582844204
216,1709,248,2002,50,-25,55,-15,9,3.10209334909022,0.447371574386218
217,1717,256,2002,50,-25,55,-15,9,2.8451760582832,0.455201470744724
218,1725,264,2002,50,-25,55,-15,9,2.96517270100116,0.457919819052924
219,1733,272,2002,50,-25,55,-15,9,2.8526045040739,0.399548649164199
220,1741,280,2002,50,-25,55,-15,9,2.77199995239672,0.4528964658064
221,1749,288,2002,50,-25,55,-15,9,2.36743228435036,0.66136051186544
222,1757,296,2002,50,-25,55,-15,9,2.16349279274752,0.749662397463044
223,1765,304,2002,50,-25,55,-15,9,2.23198121281109,0.848960259773669
224,1773,312,2002,50,-25,55,-15,9,1.77706048104092,0.929435189573206
225,1781,320,2002,50,-25,55,-15,9,2.3447803399008,0.734432283105917
226,1789,328,2002,50,-25,55,-15,9,2.54490497726741,0.555840591349135
227,1797,336,2002,50,-25,55,-15,9,NaN,1.27766958511371
228,1805,344,2002,50,-25,55,-15,9,NaN,0.940040924410541
229,1813,352,2002,50,-25,55,-15,9,NaN,1.00159654056392
230,1821,360,2002,50,-25,55,-15,9,NaN,1.54691111860438
